"Name":"SI":"Handles":"VM":"WS":"PM":"NPM":"Path":"CommandLine":"Parent":"Company":"CPU":"FileVersion":"ProductVersion":"Description":"Product":"__NounName":"SafeHandle":"Handle":"BasePriority":"ExitCode":"HasExited":"StartTime":"ExitTime":"Id":"MachineName":"MaxWorkingSet":"MinWorkingSet":"Modules":"NonpagedSystemMemorySize64":"NonpagedSystemMemorySize":"PagedMemorySize64":"PagedMemorySize":"PagedSystemMemorySize64":"PagedSystemMemorySize":"PeakPagedMemorySize64":"PeakPagedMemorySize":"PeakWorkingSet64":"PeakWorkingSet":"PeakVirtualMemorySize64":"PeakVirtualMemorySize":"PriorityBoostEnabled":"PriorityClass":"PrivateMemorySize64":"PrivateMemorySize":"ProcessName":"ProcessorAffinity":"SessionId":"StartInfo":"Threads":"HandleCount":"VirtualMemorySize64":"VirtualMemorySize":"EnableRaisingEvents":"StandardInput":"StandardOutput":"StandardError":"WorkingSet64":"WorkingSet":"SynchronizingObject":"MainModule":"PrivilegedProcessorTime":"TotalProcessorTime":"UserProcessorTime":"MainWindowHandle":"MainWindowTitle":"Responding":"Site":"Container"
"acrotray":"42":"165":"70246400":"7933952":"2125824":"12096":"C:\Program Files (x86)\Adobe\Acrobat DC\Acrobat\acrotray.exe":"""C:\Program Files (x86)\Adobe\Acrobat DC\Acrobat\acrotray.exe"" "::"Adobe Systems Inc.":"0.03125":"19.8.20071.303822":"19.8.20071.303822":"AcroTray":"AcroTray - Adobe Acrobat Distiller helper application.":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"6324":"8"::"False":"3/28/2021 9:05:58 AM"::"12864":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"12096":"12096":"2125824":"2125824":"135312":"135312":"2392064":"2392064":"8912896":"8912896":"84299776":"84299776":"True":"Normal":"2125824":"2125824":"acrotray":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"165":"70246400":"70246400":"False"::::"7933952":"7933952"::"System.Diagnostics.ProcessModule (acrotray.exe)":"00:00:00.0312500":"00:00:00.0312500":"00:00:00":"0":"":"True"::
"AdobeARM":"42":"320":"105062400":"4554752":"3706880":"19032":"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe":"""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe"""::"Adobe Systems Incorporated":"2.578125":"1.824.29.8644":"1.824.29.8644":"Adobe Reader and Acrobat Manager":"Adobe Reader and Acrobat Manager":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"2952":"6"::"False":"3/28/2021 11:00:01 AM"::"20084":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"19032":"19032":"3706880":"3706880":"200168":"200168":"5931008":"5931008":"379318272":"379318272":"483598336":"483598336":"True":"BelowNormal":"3706880":"3706880":"AdobeARM":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"320":"105062400":"105062400":"False"::::"4554752":"4554752"::"System.Diagnostics.ProcessModule (AdobeARM.exe)":"00:00:00.6406250":"00:00:02.5781250":"00:00:01.9375000":"0":"":"True"::
"AdobeUpdateService":"0":"158":"46252032":"2273280":"1585152":"10088"::::::::::"Process":::"8":::::"4296":"."::::"10088":"10088":"1585152":"1585152":"91008":"91008":"1736704":"1736704":"7516160":"7516160":"51494912":"51494912":::"1585152":"1585152":"AdobeUpdateService"::"0"::"System.Diagnostics.ProcessThreadCollection":"158":"46252032":"46252032":"False"::::"2273280":"2273280"::::::"0":"":"True"::
"AGMService":"0":"268":"109199360":"6840320":"7053312":"16712"::::::::::"Process":::"8":::::"4500":"."::::"16712":"16712":"7053312":"7053312":"142536":"142536":"9719808":"9719808":"19329024":"19329024":"140578816":"140578816":::"7053312":"7053312":"AGMService"::"0"::"System.Diagnostics.ProcessThreadCollection":"268":"109199360":"109199360":"False"::::"6840320":"6840320"::::::"0":"":"True"::
"AGSService":"0":"374":"103792640":"9613312":"6443008":"17576"::::::::::"Process":::"8":::::"4584":"."::::"17576":"17576":"6443008":"6443008":"144808":"144808":"8708096":"8708096":"21274624":"21274624":"221958144":"221958144":::"6443008":"6443008":"AGSService"::"0"::"System.Diagnostics.ProcessThreadCollection":"374":"103792640":"103792640":"False"::::"9613312":"9613312"::::::"0":"":"True"::
"ApplicationFrameHost":"42":"508":"2203595169792":"36364288":"26333184":"29368":"C:\WINDOWS\system32\ApplicationFrameHost.exe":"C:\WINDOWS\system32\ApplicationFrameHost.exe -Embedding"::"Microsoft Corporation":"1.203125":"10.0.19041.746 (WinBuild.160101.0800)":"10.0.19041.746":"Application Frame Host":"Microsoft® Windows® Operating System":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"4532":"8"::"False":"3/28/2021 9:06:23 AM"::"21532":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"29368":"29368":"26333184":"26333184":"412920":"412920":"34652160":"34652160":"44597248":"44597248":"2203608842240":"290619392":"True":"Normal":"26333184":"26333184":"ApplicationFrameHost":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"508":"2203595169792":"276946944":"False"::::"36364288":"36364288"::"System.Diagnostics.ProcessModule (ApplicationFrameHost.exe)":"00:00:00.7031250":"00:00:01.2031250":"00:00:00.5000000":"328308":"Untitled ‎- Paint 3D":"True"::
"audiodg":"0":"366":"2203436072960":"24580096":"18755584":"14944":::::"21.046875":::::"Process":::"8":::"3/28/2021 11:38:49 AM"::"13316":"."::::"14944":"14944":"18755584":"18755584":"122864":"122864":"22376448":"22376448":"29020160":"29020160":"2203440287744":"122064896":::"18755584":"18755584":"audiodg"::"0"::"System.Diagnostics.ProcessThreadCollection":"366":"2203436072960":"117850112":"False"::::"24580096":"24580096":::"00:00:01.6562500":"00:00:21.0468750":"00:00:19.3906250":"0":"":"True"::
"avp":"0":"4960":"1084338176":"223268864":"487776256":"307192"::::::::::"Process":::"8":::::"4304":"."::::"307192":"307192":"487776256":"487776256":"760744":"760744":"732139520":"732139520":"581849088":"581849088":"1351618560":"1351618560":::"487776256":"487776256":"avp"::"0"::"System.Diagnostics.ProcessThreadCollection":"4960":"1084338176":"1084338176":"False"::::"223268864":"223268864"::::::"0":"":"True"::
"avp":"42":"314":"170790912":"7442432":"13164544":"52936":::::"1.3125":::::"Process":::"8"::"False":"3/28/2021 9:05:43 AM"::"7500":"."::::"52936":"52936":"13164544":"13164544":"234376":"234376":"15024128":"15024128":"26091520":"26091520":"174747648":"174747648":::"13164544":"13164544":"avp"::"42"::"System.Diagnostics.ProcessThreadCollection":"314":"170790912":"170790912":"False"::::"7442432":"7442432":::"00:00:00.6093750":"00:00:01.3125000":"00:00:00.7031250":"0":"":"True"::
"avpsus":"0":"377":"161918976":"12800000":"23773184":"29592"::::::::::"Process":::"8":::::"16616":"."::::"29592":"29592":"23773184":"23773184":"168664":"168664":"27979776":"27979776":"30842880":"30842880":"180903936":"180903936":::"23773184":"23773184":"avpsus"::"0"::"System.Diagnostics.ProcessThreadCollection":"377":"161918976":"161918976":"False"::::"12800000":"12800000"::::::"0":"":"True"::
"chrome":"42":"228":"2311084953600":"37482496":"13860864":"15152":"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe":"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1656,7107053043289276172,13674981310555105390,131072 --lang=en-US --origin-trial-disabled-features=SecurePaymentConfirmation --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=427 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=8416 /prefetch:1":"System.Diagnostics.Process (chrome)":"Google LLC":"0.125":"89.0.4389.90":"89.0.4389.90":"Google Chrome":"Google Chrome":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"3904":"4"::"False":"3/28/2021 12:03:04 PM"::"10568":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"15152":"15152":"13860864":"13860864":"481032":"481032":"15630336":"15630336":"37675008":"37675008":"2315316932608":"329560064":"True":"Idle":"13860864":"13860864":"chrome":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"228":"2311084953600":"392548352":"False"::::"37482496":"37482496"::"System.Diagnostics.ProcessModule (chrome.exe)":"00:00:00.0468750":"00:00:00.1250000":"00:00:00.0781250":"0":"":"True"::
"chrome":"42":"209":"2311078166528":"24092672":"11833344":"14064":"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe":"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1656,7107053043289276172,13674981310555105390,131072 --lang=en-US --origin-trial-disabled-features=SecurePaymentConfirmation --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=437 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9136 /prefetch:1":"System.Diagnostics.Process (chrome)":"Google LLC":"0.046875":"89.0.4389.90":"89.0.4389.90":"Google Chrome":"Google Chrome":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"7124":"4"::"False":"3/28/2021 12:13:31 PM"::"10920":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"14064":"14064":"11833344":"11833344":"480576":"480576":"11960320":"11960320":"24096768":"24096768":"2315316932608":"329560064":"True":"Idle":"11833344":"11833344":"chrome":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"209":"2311078166528":"385761280":"False"::::"24092672":"24092672"::"System.Diagnostics.ProcessModule (chrome.exe)":"00:00:00.0312500":"00:00:00.0468750":"00:00:00.0156250":"0":"":"True"::
"chrome":"42":"320":"2311106535424":"85856256":"44011520":"16920":"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe":"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1656,7107053043289276172,13674981310555105390,131072 --lang=en-US --origin-trial-disabled-features=SecurePaymentConfirmation --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=425 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=11024 /prefetch:1":"System.Diagnostics.Process (chrome)":"Google LLC":"3":"89.0.4389.90":"89.0.4389.90":"Google Chrome":"Google Chrome":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"3724":"4"::"False":"3/28/2021 12:02:59 PM"::"12416":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"16920":"16920":"44011520":"44011520":"503984":"503984":"79773696":"79773696":"119779328":"119779328":"2315316932608":"329560064":"True":"Idle":"44011520":"44011520":"chrome":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"320":"2311106535424":"414130176":"False"::::"85856256":"85856256"::"System.Diagnostics.ProcessModule (chrome.exe)":"00:00:00.2031250":"00:00:03":"00:00:02.7968750":"0":"":"True"::
"chrome":"42":"191":"2306732675072":"14548992":"7041024":"13384":"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe":"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --field-trial-handle=1656,7107053043289276172,13674981310555105390,131072 --lang=en-US --service-sandbox-type=utility --mojo-platform-channel-handle=5332 /prefetch:8":"System.Diagnostics.Process (chrome)":"Google LLC":"0.109375":"89.0.4389.90":"89.0.4389.90":"Google Chrome":"Google Chrome":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"5884":"8"::"False":"3/28/2021 9:06:50 AM"::"13660":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"13384":"13384":"7041024":"7041024":"494328":"494328":"7049216":"7049216":"16396288":"16396288":"2306732675072":"335237120":"True":"Normal":"7041024":"7041024":"chrome":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"191":"2306732675072":"335237120":"False"::::"14548992":"14548992"::"System.Diagnostics.ProcessModule (chrome.exe)":"00:00:00.0625000":"00:00:00.1093750":"00:00:00.0468750":"0":"":"True"::
"chrome":"42":"394":"2311229284352":"208801792":"159240192":"25080":"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe":"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1656,7107053043289276172,13674981310555105390,131072 --lang=en-US --origin-trial-disabled-features=SecurePaymentConfirmation --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=379 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6872 /prefetch:1":"System.Diagnostics.Process (chrome)":"Google LLC":"32.046875":"89.0.4389.90":"89.0.4389.90":"Google Chrome":"Google Chrome":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"5384":"4"::"False":"3/28/2021 11:43:08 AM"::"14052":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"25080":"25080":"159240192":"159240192":"604368":"604368":"236351488":"236351488":"290902016":"290902016":"2319878967296":"596627456":"True":"Idle":"159240192":"159240192":"chrome":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"394":"2311229284352":"536879104":"False"::::"208801792":"208801792"::"System.Diagnostics.ProcessModule (chrome.exe)":"00:00:01.8437500":"00:00:32.0468750":"00:00:30.2031250":"0":"":"True"::
"chrome":"42":"377":"2306820575232":"45748224":"26136576":"29968":"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe":"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1656,7107053043289276172,13674981310555105390,131072 --lang=en-US --service-sandbox-type=network --mojo-platform-channel-handle=1792 /prefetch:8":"System.Diagnostics.Process (chrome)":"Google LLC":"73.578125":"89.0.4389.90":"89.0.4389.90":"Google Chrome":"Google Chrome":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"1792":"8"::"False":"3/28/2021 9:06:46 AM"::"14344":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"29968":"29968":"26136576":"26136576":"544808":"544808":"41877504":"41877504":"64237568":"64237568":"2306901377024":"503939072":"True":"Normal":"26136576":"26136576":"chrome":"4095":"42"::"System.Diagnostics.ProcessThreadCollection":"377":"2306820575232":"423137280":"False"::::"45748224":"45748224"::"System.Diagnostics.ProcessModule (chrome.exe)":"00:00:26.4843750":"00:01:13.5781250":"00:00:47.0937500":"0":"":"True"::
